AccelX_mean,AccelX_std,AccelX_min,AccelX_max,AccelX_range,AccelX_median,AccelY_mean,AccelY_std,AccelY_min,AccelY_max,AccelY_range,AccelY_median,AccelZ_mean,AccelZ_std,AccelZ_min,AccelZ_max,AccelZ_range,AccelZ_median,GyroX_mean,GyroX_std,GyroX_min,GyroX_max,GyroX_range,GyroX_median,GyroY_mean,GyroY_std,GyroY_min,GyroY_max,GyroY_range,GyroY_median,GyroZ_mean,GyroZ_std,GyroZ_min,GyroZ_max,GyroZ_range,GyroZ_median,label
7.25,10.928086608509146,-19,19,38,10.0,-3.425,7.1104383362302865,-19,11,30,-2.0,2.175,3.828955136312965,-5,19,24,1.0,-16.1,226.91823897493825,-991,602,1593,0.0,-30.75,82.52388931510868,-186,176,362,0.0,5.575,219.19864395753117,-471,453,924,19.5,fencing
7.725,9.80838861278891,-19,19,38,10.0,-4.3,7.243741772854336,-19,19,38,-2.0,1.95,4.755293945995401,-19,16,35,1.0,-8.25,145.47847668809013,-339,451,790,0.0,-21.8,135.27999454123628,-405,433,838,-10.0,-8.175,199.0737381100988,-549,321,870,17.0,fencing
7.85,9.754814721787916,-19,19,38,9.0,-3.3,5.862527677481,-19,10,29,-1.0,2.0,5.023023913019848,-16,19,35,1.0,1.575,123.68609720185063,-331,320,651,0.0,-22.9,110.9771979351545,-491,185,676,0.0,-16.9,187.80196880538682,-402,347,749,0.0,fencing
8.075,10.566972008853691,-19,19,38,10.0,-3.1,7.217500099917401,-19,14,33,-1.0,1.15,4.2640416604497755,-19,12,31,1.0,-13.25,141.9492054330595,-516,268,784,0.0,-22.125,107.75070646445778,-300,177,477,0.0,6.5,257.9279366660783,-525,805,1330,0.0,fencing
7.1,10.45086182190315,-19,19,38,9.5,-3.85,6.478960030508221,-19,8,27,-2.0,2.35,3.8600518131237562,-3,19,22,1.0,-8.4,209.1141020885672,-785,629,1414,0.0,-39.075,100.62914587732523,-368,131,499,-10.5,3.425,236.85599730962792,-577,713,1290,0.0,fencing
7.775,9.395818764557468,-19,19,38,10.0,-3.5,5.922577401513895,-19,6,25,-2.0,1.175,4.407961910580467,-19,11,30,1.0,-7.65,139.91710916073643,-559,191,750,0.0,-19.725,81.55413099317092,-196,167,363,0.0,8.875,205.96130922441694,-376,704,1080,0.0,fencing
7.825,9.451326049955323,-19,19,38,9.5,-4.075,6.157703118233917,-16,16,32,-2.0,2.2,3.9105380310524653,-1,19,20,1.0,6.475,132.7148451689001,-285,533,818,0.0,-18.525,88.00757178963462,-257,175,432,0.0,13.175,227.94656228250133,-422,703,1125,0.0,fencing
8.325,8.800895933413214,-19,19,38,10.0,-4.1,7.249403158456989,-19,19,38,-2.0,2.1,5.660479276618336,-19,19,38,1.0,1.675,157.3210644118972,-241,765,1006,0.0,-7.75,139.93620341298754,-390,603,993,0.0,-2.475,191.88872142535217,-412,409,821,16.5,fencing
7.6,9.325454549999296,-19,19,38,10.0,-3.525,5.808868109877235,-19,6,25,-1.0,1.7,5.059644256269407,-19,19,38,1.0,-14.1,153.09336852776966,-548,281,829,0.0,-24.275,122.32281534466968,-414,260,674,0.0,-14.85,180.6474892840069,-415,310,725,0.0,fencing
8.225,9.92145434955261,-19,19,38,10.0,-3.35,6.727479049315156,-19,11,30,-0.5,0.95,2.3199248440523417,-4,7,11,0.0,-14.125,167.83664028010338,-492,425,917,0.0,-34.625,107.2922410987859,-314,137,451,0.0,1.45,183.34609978860283,-382,463,845,0.0,fencing
3.875,4.020380770332773,-1,19,20,2.0,-7.35,3.3706881287859396,-12,7,19,-8.0,0.85,4.245963392235634,-19,10,29,0.0,18.125,77.3282008133232,-257,210,467,3.5,-16.875,59.49625607699603,-212,228,440,-18.0,-22.525,59.41379771546639,-202,134,336,-17.0,fencing
6.0,5.467854780207307,-8,19,27,8.0,-4.05,5.353886678302275,-19,17,36,-3.0,3.025,4.203097148654268,-19,10,29,3.0,17.1,156.73770348039332,-729,474,1203,11.0,-15.875,74.57922564250649,-162,209,371,0.0,-17.725,95.72824449905991,-442,208,650,4.5,fencing
6.1,4.1497605738780665,-5,19,24,7.0,-4.7,4.398134802798766,-15,5,20,-3.0,3.2,4.333530567503497,-14,19,33,3.0,11.0,78.58492058652057,-163,279,442,0.0,-21.125,77.93297169313561,-347,178,525,0.0,-11.625,76.09531388247107,-251,197,448,-2.5,fencing
6.975,3.174315997389367,0,16,16,8.0,-4.0,3.5373465355857507,-14,3,17,-2.0,3.225,4.463455600477717,-19,11,30,3.0,17.275,68.88674745086297,-193,311,504,0.0,-10.7,55.29510573232244,-150,145,295,0.0,-20.05,61.907271434059,-170,69,239,3.0,fencing
7.125,3.7154390291710047,-4,19,23,9.0,-3.875,4.096198988555873,-19,7,26,-2.5,3.475,3.1131441769803505,-12,9,21,3.0,6.4,101.70641509656544,-455,291,746,0.0,-16.35,54.35663335549387,-147,138,285,0.0,-15.05,61.50169895506119,-168,105,273,1.0,fencing
6.925,3.8389869123012796,-1,19,20,9.0,-3.95,4.326128132104343,-19,9,28,-3.0,2.975,3.9124226870382093,-19,8,27,3.0,4.925,116.47810127626171,-502,428,930,0.0,-16.1,47.46755977264084,-109,131,240,0.0,-17.625,51.89718015164512,-140,90,230,0.0,fencing
6.75,4.295197079147585,-9,18,27,9.0,-4.025,4.885811482870972,-19,10,29,-2.5,3.4,4.522309371469631,-19,17,36,3.0,12.525,92.1751363938821,-415,214,629,0.0,-15.175,74.1958211208345,-330,161,491,0.0,-16.7,58.16078509680662,-226,113,339,-4.5,fencing
6.325,4.497221364353772,-9,19,28,8.5,-4.45,4.782178454348057,-19,15,34,-4.0,2.4,2.2735942402352203,-2,7,9,2.0,10.975,119.00172106059901,-525,338,863,19.0,-16.975,47.444157458248505,-140,147,287,0.0,-11.3,60.90017051889731,-222,213,435,-1.5,fencing
5.7,4.207441515049746,-9,19,28,7.0,-5.675,3.108198422864511,-17,0,17,-4.0,3.6,3.4179015904574084,-10,16,26,4.0,12.575,43.85517394847821,-54,140,194,0.0,-11.85,59.37130015463095,-269,157,426,0.0,-14.05,66.56323386498062,-331,135,466,-1.5,fencing
7.15,3.6763275990293103,-1,19,20,8.5,-4.65,4.221738613779508,-16,14,30,-4.0,2.2,3.212156396869355,-11,13,24,2.0,3.175,81.56133054962775,-363,245,608,0.0,-20.575,55.08310155504206,-234,159,393,0.0,-15.775,59.39458988571524,-178,159,337,-6.0,fencing
6.45,4.5514156715668825,-4,19,23,8.5,-5.125,4.201266597782272,-19,8,27,-5.0,2.675,4.196381224890725,-19,9,28,2.0,1.25,125.40963648411123,-441,356,797,0.0,-11.8,86.22159881702555,-133,243,376,-6.0,-0.575,64.16880282824556,-146,145,291,-1.0,fencing
6.25,3.7536307210144675,-6,14,20,6.0,-5.625,4.167564005937971,-16,3,19,-6.0,2.15,3.655343822616206,-14,12,26,2.0,17.95,83.43305315625432,-233,224,457,14.0,-20.85,89.00548816267974,-258,206,464,0.0,-2.65,75.08578000510056,-310,144,454,0.0,fencing
8.0,3.226492896359205,-2,19,21,9.0,-3.4,4.348887272949312,-19,4,23,-1.5,1.95,5.344299623106704,-19,19,38,1.0,14.9,68.71636240036621,-95,307,402,0.0,-25.225,71.97559682601833,-206,292,498,0.0,-25.975,79.39336906368221,-439,71,510,-4.0,fencing
6.475,4.326350389451563,-3,19,22,8.5,-4.8,5.707395112865323,-17,19,36,-4.0,2.825,2.668789219371942,-4,11,15,2.0,5.275,133.82058166411875,-464,259,723,8.0,-27.475,82.94143361587386,-212,219,431,-5.5,-2.0,79.56742021062615,-307,188,495,-3.5,fencing
7.225,3.3319548431698585,1,18,17,9.0,-4.275,4.766267689954866,-17,16,33,-3.5,1.625,3.985148711956714,-19,9,28,1.0,7.85,117.08763976020434,-482,397,879,0.0,-21.95,55.915664517749754,-189,112,301,0.0,-22.25,37.02303510255646,-167,53,220,-15.0,fencing
7.575,3.0118356273465268,2,19,17,9.0,-3.8,3.3220321244529583,-12,6,18,-2.0,2.6,3.9013475646900293,-18,10,28,2.5,20.15,52.28057932310023,-180,124,304,14.5,-15.75,69.83928436793751,-266,174,440,0.0,-17.175,37.82068861323769,-147,51,198,-1.5,fencing
6.5,4.019184762342502,-3,19,22,7.0,-4.45,5.038060269791468,-19,11,30,-2.0,3.025,2.7220608708505,-5,9,14,2.0,-5.45,99.43531591583572,-393,165,558,-9.5,-19.2,61.244445064691796,-148,179,327,-15.0,-4.8,68.8715638539761,-261,148,409,-11.5,fencing
6.9,4.247472853477188,-4,19,23,9.0,-4.725,4.919805603831028,-15,14,29,-3.5,2.7,2.839284850369625,-9,8,17,2.0,3.125,118.84577109721788,-532,227,759,0.0,-27.125,72.9345289476837,-239,192,431,-14.0,-4.125,71.0432109389266,-231,193,424,0.0,fencing
7.625,3.867600461957431,-1,19,20,9.0,-3.675,4.714339826529267,-19,14,33,-2.0,2.7,4.900026164242025,-19,19,38,2.0,18.15,66.35744311236122,-158,252,410,0.0,-21.925,78.86482674447397,-305,259,564,0.0,-20.9,72.46035166974119,-383,127,510,-3.0,fencing
7.55,3.296851645013886,1,19,18,9.0,-3.825,4.419580557891474,-16,7,23,-2.0,1.8,4.535896711165167,-19,16,35,1.0,11.675,90.51459366680417,-430,204,634,0.0,-22.4,68.28402223293303,-324,159,483,-8.5,-20.4,34.21485657220281,-108,53,161,-6.5,fencing
7.8,5.975162265793633,-13,19,32,10.0,-3.35,4.429215361432397,-19,3,22,-1.0,1.225,3.8927117961910733,-14,16,30,0.0,-9.75,124.05866064911099,-700,137,837,0.0,-14.275,109.1801586886649,-365,403,768,0.0,-30.45,140.86344542289976,-416,286,702,0.0,fencing
7.3,5.635055115422222,-18,19,37,9.0,-2.875,3.84432648897647,-14,4,18,-1.0,2.075,3.737457657765469,-13,12,25,1.0,2.6,119.56133497294526,-568,337,905,0.0,-17.2,101.15035774427528,-323,390,713,0.0,-41.225,118.42156064518413,-461,167,628,0.0,fencing
7.775,4.492087059913928,-11,19,30,9.0,-3.7,3.596294389136314,-12,2,14,-2.0,2.4,3.303455843933821,-9,10,19,1.0,12.425,92.36629630069451,-180,327,507,0.0,-19.975,64.69791242223253,-188,134,322,0.0,-30.925,114.852946670838,-303,309,612,0.0,fencing
6.8,6.219077349327879,-8,19,27,10.0,-3.5,3.3204880703958306,-10,0,10,-4.0,2.4,2.9421778084286916,-2,10,12,1.0,-7.775,61.75405623550943,-175,125,300,0.0,-20.0,81.60411000207507,-173,260,433,0.0,0.7,117.1924124611382,-267,220,487,0.0,fencing
7.25,6.643871284200624,-9,19,28,10.0,-3.8,3.2439292413794916,-9,1,10,-4.5,2.2,2.441101054642015,0,7,7,1.5,-14.65,69.39687054201825,-219,124,343,0.0,1.75,90.72605992060907,-218,275,493,0.0,-5.825,123.2089922417628,-263,223,486,0.0,fencing
7.225,6.199617440637479,-10,19,29,9.0,-4.25,3.7262065676254967,-11,1,12,-5.5,1.2,3.680858316849203,-13,13,26,0.0,-4.2,89.75070887513782,-230,281,511,0.0,-16.175,108.88052438220339,-272,352,624,0.0,0.3,123.48428738414142,-299,217,516,0.0,fencing
6.95,7.016281431656311,-12,19,31,9.0,-4.6,4.19278990404804,-14,0,14,-5.0,1.525,1.9869768300302153,0,7,7,0.5,-1.675,79.38170928640153,-283,138,421,0.0,-4.225,83.67902273660853,-197,273,470,0.0,-3.875,151.2805489386507,-399,272,671,0.0,fencing
6.65,7.308407522355367,-16,19,35,10.0,-2.625,5.147503751508577,-19,14,33,0.0,2.725,3.2971432856571226,0,17,17,1.0,-19.6,215.03080280240354,-1221,375,1596,0.0,-26.475,97.39425231817012,-396,196,592,0.0,-22.15,189.53323908472814,-706,586,1292,0.0,fencing
7.175,6.667515971542118,-11,19,30,9.0,-3.925,3.437258150000315,-10,0,10,-5.0,2.275,2.5418295450122996,-4,9,13,2.0,-9.8,70.29286720206524,-246,123,369,0.0,-5.45,75.34602230325817,-210,237,447,0.0,1.925,113.50802242064722,-241,208,449,0.0,fencing
7.175,6.586261925693978,-10,19,29,9.5,-3.125,3.8775322577970144,-11,3,14,-1.5,1.825,3.0033101396412247,-9,8,17,1.0,2.15,84.29908598220919,-252,178,430,0.0,-13.9,124.47361990109412,-345,375,720,0.0,-5.65,153.1202895664813,-466,229,695,0.0,fencing
6.65,6.326784738570226,-14,19,33,9.0,-4.7,5.189733454940951,-19,12,31,-2.5,1.225,2.6261749507210808,-8,7,15,0.0,-13.2,122.81363826379277,-503,333,836,0.0,-3.575,112.59113402723352,-260,367,627,0.0,0.65,149.42772028557349,-397,300,697,0.0,fencing
6.875,6.161033463091508,-6,19,25,9.0,-3.55,3.81595839358063,-11,0,11,-3.0,2.525,2.8999336862444602,-9,9,18,2.0,-1.775,88.53262110657292,-326,187,513,0.0,-3.125,83.51329926332784,-150,219,369,0.0,-4.3,106.90187209029716,-255,186,441,0.0,fencing
6.675,6.696296335690694,-9,19,28,9.0,-4.3,3.638822012825805,-14,0,14,-3.5,2.3,2.4515824298310696,-3,8,11,2.0,-4.425,85.13214087673592,-293,228,521,0.0,-0.375,85.00186649534413,-207,194,401,0.0,-1.725,107.04012846855193,-289,191,480,0.0,fencing
7.525,6.356855778182748,-9,19,28,9.0,-3.525,4.512020981038689,-14,5,19,-1.0,1.05,3.6229326554106724,-19,7,26,1.0,-15.65,105.7266795526596,-372,207,579,0.0,-4.75,108.4898080998324,-352,324,676,0.0,-6.375,124.096671890744,-336,219,555,0.0,fencing
7.25,6.523134373235159,-11,19,30,9.0,-2.775,4.463455600477717,-13,3,16,-0.5,2.8,4.127456533495833,-19,10,29,2.5,-3.175,99.71777803586609,-449,236,685,0.0,-0.9,121.88031119262149,-439,351,790,0.0,-4.675,139.3514993985188,-329,275,604,0.0,fencing
6.225,6.711977430358435,-8,19,27,9.0,-3.375,3.6210743553784543,-12,0,12,-2.5,3.575,3.0118356273465268,-6,13,19,3.0,-14.55,90.89440196014444,-371,197,568,0.0,-6.75,97.71380240010711,-290,246,536,0.0,-6.3,136.57517888393733,-381,280,661,0.0,fencing
6.8,5.684887748931259,-10,19,29,9.0,-3.5,3.802832952094854,-11,2,13,-2.0,2.075,2.9559804655681527,-11,10,21,2.0,-11.175,95.00928092317329,-324,232,556,0.0,-10.8,93.20454484351704,-271,363,634,0.0,-10.3,115.89610732163395,-277,240,517,0.0,fencing
8.075,5.33679775299854,-5,19,24,9.5,-3.25,4.694513983200129,-15,4,19,-0.5,1.45,2.3419255719632472,-6,8,14,1.0,-11.025,76.91770077366907,-219,145,364,0.0,2.5,111.5542871177929,-222,289,511,0.0,-2.2,112.37647349366233,-265,224,489,0.0,fencing
7.075,6.048468761510995,-6,19,25,9.0,-3.325,3.7987008575469856,-11,2,13,-2.0,2.025,2.444119053711981,-7,7,14,1.0,-2.575,90.05095067765092,-388,180,568,0.0,-15.225,85.20066434675381,-233,185,418,0.0,-5.525,130.7257821862433,-378,213,591,0.0,fencing
8.0,6.664102070816173,-8,19,27,9.0,-3.05,3.8759614191935556,-12,0,12,0.0,2.125,2.186057216507874,-5,7,12,2.0,-3.025,83.56250155821489,-320,223,543,0.0,-1.0,83.91020841901823,-212,347,559,0.0,-4.45,125.84625336965534,-362,223,585,0.0,fencing
12.575,5.163419161359791,2,19,17,11.0,-2.9,7.9349922850688746,-15,19,34,-3.0,-1.2,8.522067884360053,-19,14,33,0.0,22.475,118.35149463378687,-234,309,543,0.0,-35.85,242.83143356700162,-702,242,944,0.0,-29.9,267.2553566180211,-470,548,1018,-27.0,golf
13.125,4.72954434841135,5,19,14,12.0,-1.65,6.51841572698026,-13,19,32,-0.5,-2.625,8.865627951496666,-19,15,34,-0.5,10.675,154.82933325406213,-243,360,603,0.0,-26.65,252.14877069718696,-699,298,997,42.0,-25.225,226.15577652673446,-470,521,991,0.0,golf
13.175,5.007110328937625,2,19,17,11.5,-1.9,6.067145655928858,-11,19,30,-2.5,-3.55,9.192946013670287,-19,15,34,-1.0,13.325,223.7382155613209,-457,578,1035,0.0,-13.55,271.7576173064935,-696,388,1084,0.0,-30.325,247.0733709670584,-418,617,1035,0.0,golf
13.5,4.803844614152614,4,19,15,13.0,-1.75,6.849106249012086,-17,19,36,-2.0,-2.35,9.970597801176242,-19,14,33,-1.5,-9.975,141.92603481734545,-206,310,516,-26.5,-29.575,265.40166825553393,-764,301,1065,0.0,-48.55,225.17980849500285,-454,464,918,-15.0,golf
13.65,4.95906318696462,2,19,17,12.5,0.225,8.039924416024357,-12,19,31,0.0,-4.75,10.707653625040649,-19,14,33,-1.0,18.4,184.33954178815424,-282,495,777,0.0,-22.025,330.91105687798125,-845,525,1370,0.0,-31.55,174.26239425441753,-309,333,642,0.0,golf
13.65,4.896623640522424,2,19,17,12.5,-0.7,6.284698552630499,-12,19,31,-1.0,-3.725,9.91499123963563,-19,19,38,-1.0,53.725,192.59722652900967,-497,551,1048,0.0,-36.025,278.6377565208534,-706,374,1080,0.0,-30.35,226.9196796790464,-402,521,923,-11.5,golf
12.425,5.168382676155036,0,19,19,10.5,-2.175,7.403697967215004,-19,19,38,-2.0,-4.3,9.8558846147092,-19,15,34,-1.0,15.25,163.10665851301735,-313,442,755,0.0,-28.75,281.43549153835573,-783,434,1217,49.0,-41.375,246.7531401613507,-497,619,1116,-26.5,golf
13.15,4.774666050881035,4,19,15,11.0,-0.375,7.644966502249229,-13,19,32,0.0,-4.45,7.629060499338311,-19,7,26,-0.5,18.925,173.40635357892302,-327,424,751,0.0,-47.7,194.63788863504374,-612,236,848,0.0,-20.45,261.90348094924843,-499,636,1135,0.0,golf
12.95,4.935221398925306,4,19,15,12.0,-1.575,6.759181789354275,-15,19,34,-2.0,-3.175,10.587577384453672,-19,18,37,-1.5,4.9,159.83882908120694,-309,407,716,0.0,-19.05,255.84469948859652,-683,349,1032,0.0,-35.725,224.7488612674726,-480,445,925,-11.5,golf
13.625,4.400975998979061,7,19,12,11.0,-2.725,6.110048470158998,-15,19,34,-2.0,-3.65,11.396243195648246,-19,19,38,-3.0,-11.175,146.27544924313872,-442,328,770,-15.5,-22.675,291.96675148783464,-696,435,1131,26.5,-12.825,198.94476588187703,-356,537,893,0.0,golf
13.175,4.861610474961606,3,19,16,11.0,-2.175,6.671360527062774,-16,19,35,-1.0,-3.775,10.840303477632878,-19,19,38,-2.0,-2.85,133.32061798344313,-304,343,647,0.0,-23.15,302.5743858530642,-718,401,1119,37.5,-37.95,167.83675677001426,-335,348,683,-35.5,golf
13.075,4.958222903316708,3,19,16,12.0,-1.325,5.6676658244321265,-11,19,30,-2.0,-3.6,10.867028466526978,-19,19,38,-1.0,0.925,147.30822169684618,-384,343,727,0.0,-13.425,302.7928027715593,-718,420,1138,0.0,-28.05,155.18342331510433,-288,337,625,0.0,golf
13.125,4.873726000526202,1,19,18,12.0,-2.125,6.610743004906716,-18,19,37,-2.0,-3.725,10.330406947081402,-19,19,38,-0.5,0.375,156.9413882918536,-405,394,799,0.0,-23.25,287.8247998081739,-737,307,1044,0.0,-48.275,164.69022786384795,-358,309,667,-35.5,golf
13.225,4.901530373260988,4,19,15,12.0,-1.35,5.299008131668339,-12,19,31,-2.0,-2.95,10.561055697036043,-19,19,38,-2.5,-10.625,145.44673666029158,-358,265,623,0.0,-22.4,296.346193946652,-696,370,1066,27.5,-34.4,158.55384913941091,-335,309,644,-32.5,golf
13.25,4.850323806267065,6,19,13,12.5,-2.325,6.107530030783564,-14,19,33,-2.0,-4.0,10.727391252160196,-19,15,34,-1.5,-8.1,170.1064221944453,-274,377,651,-20.0,-18.675,298.12889894241283,-746,409,1155,0.0,-34.375,180.6548895063848,-410,402,812,0.0,golf
13.05,4.966296664930778,5,19,14,10.0,-1.675,5.576450024145727,-13,19,32,-1.0,-3.525,10.585397537440011,-19,19,38,1.5,5.25,117.74499826058266,-247,322,569,0.0,-45.625,320.74118390266324,-878,437,1315,0.0,-40.675,154.05916071431778,-358,259,617,0.0,golf
13.425,4.845762092427801,1,19,18,12.5,-0.35,5.260155013802423,-13,19,32,0.0,-3.25,11.051743104190653,-19,19,38,-2.0,3.0,140.9442515723222,-193,350,543,-42.5,-6.125,295.6090789608847,-743,433,1176,20.5,-23.625,167.99567874479118,-303,445,748,0.0,golf
13.675,4.927096716250053,5,19,14,14.0,0.125,5.743167624140389,-9,19,28,-1.0,-3.475,10.587819561974179,-19,15,34,0.0,1.925,156.56265846504084,-281,375,656,0.0,-15.875,296.44381034575116,-689,347,1036,0.0,-29.7,200.37403486019304,-364,474,838,-11.5,golf
13.475,4.793090646828824,5,19,14,12.5,-1.75,6.463903718501018,-14,19,33,-2.0,-1.975,11.141255050601979,-19,19,38,0.0,-11.15,145.25319185336255,-296,318,614,0.0,-20.1,267.5733113056624,-689,296,985,0.0,-34.975,216.49201886159506,-400,482,882,-26.5,golf
13.8,4.767410736259792,6,19,13,13.0,-1.45,6.594286571314245,-16,17,33,-2.0,-2.75,11.389941581534526,-19,19,38,0.0,-3.35,132.06671779338635,-261,315,576,0.0,-18.975,288.96024813112274,-767,391,1158,17.0,-27.075,205.46250359765253,-396,443,839,0.0,golf
11.175,5.569548616797577,0,19,19,9.0,-1.525,6.5043870796602565,-12,19,31,-1.5,2.05,4.2059176869909844,-10,14,24,2.0,18.05,97.34315458002038,-139,259,398,0.0,-16.35,182.22225792161416,-501,227,728,10.5,-14.025,255.77148128950114,-378,664,1042,-21.5,golf
10.475,5.458409179351688,-1,19,20,9.0,-2.1,7.883120558737494,-16,19,35,-2.0,1.625,4.839408207092247,-14,12,26,3.0,17.675,121.77962178480965,-144,366,510,0.0,-23.375,153.36309981418407,-510,219,729,0.0,-27.775,271.2134638042845,-409,706,1115,-52.5,golf
10.325,5.479039313134356,0,19,19,10.0,-3.225,7.704435951666634,-19,19,38,-3.0,1.225,4.358825412236532,-9,11,20,1.0,40.925,109.25819513944117,-169,332,501,26.0,-0.475,158.66267838663416,-526,238,764,21.5,2.35,265.09674576536133,-477,692,1169,0.0,golf
11.6,5.578346414301349,0,19,19,11.5,-2.775,7.170049887177591,-15,19,34,-3.0,1.375,4.424219473389397,-8,12,20,1.0,9.325,128.26322843757976,-343,283,626,22.5,-13.45,164.5977147238311,-413,293,706,0.0,10.075,250.27189189318656,-454,554,1008,0.0,golf
11.575,5.324772777143183,1,19,18,10.5,-3.9,8.577848633514535,-19,18,37,-3.0,3.05,4.596263811580121,-4,12,16,2.0,-17.075,81.03541090481878,-281,160,441,0.0,-2.575,183.88595790005422,-525,335,860,0.0,-1.3,265.2304464868047,-457,605,1062,-17.5,golf
10.875,5.792070175945464,0,19,19,9.5,-3.275,7.903220700189096,-19,19,38,-3.0,2.925,4.570740275564415,-6,13,19,3.0,-5.85,101.55118704251365,-229,286,515,0.0,-11.15,164.8670871042987,-495,291,786,0.0,-2.525,270.5125228154882,-466,660,1126,-11.5,golf
12.1,5.646873425815341,-2,19,21,11.0,-1.75,7.57103115965803,-19,19,38,-1.0,0.575,5.5925201878296384,-11,13,24,0.5,-9.6,141.9360274822284,-265,417,682,0.0,-13.8,198.60955124604115,-552,340,892,0.0,-13.3,260.1399229014637,-512,632,1144,0.0,golf
11.975,5.250091574292922,1,19,18,11.0,-1.55,7.993426786733697,-19,19,38,-2.0,2.225,4.822423584751679,-10,12,22,2.0,0.375,126.91783885850255,-255,421,676,0.0,-10.1,161.83464178614938,-551,296,847,0.0,-6.4,293.49352851817923,-534,879,1413,-5.0,golf
11.375,5.691592990475581,0,19,19,11.0,-2.275,8.814287643744482,-19,19,38,-2.0,1.775,5.101470376273884,-8,15,23,2.0,-14.4,113.26637539389964,-302,329,631,0.0,-5.125,186.00416145055217,-476,338,814,0.0,1.125,295.08470643928496,-501,792,1293,0.0,golf
11.575,5.266670723789415,1,19,18,10.0,-1.25,7.665273005993345,-19,19,38,-3.0,0.375,5.082334916662636,-10,10,20,0.0,8.775,149.35596568995658,-391,425,816,0.0,3.2,148.5483949459759,-470,354,824,0.0,-4.925,284.0191748221705,-543,796,1339,0.0,golf
12.225,5.101470376273884,2,19,17,11.0,-1.625,7.597865759709374,-13,19,32,-2.0,0.5,7.639304572994479,-19,16,35,1.0,21.25,152.54352048194522,-150,511,661,0.0,6.575,183.86057810060095,-605,338,943,0.0,-9.85,321.7867226468408,-524,940,1464,0.0,golf
11.1,5.300217702350318,0,19,19,10.0,-1.625,7.174339958919834,-16,19,35,-1.0,1.2,5.482840364404062,-15,14,29,1.0,8.425,143.89969574636854,-267,413,680,0.0,-3.75,133.81382972488692,-539,232,771,0.0,-8.725,292.6453167406859,-535,760,1295,-12.5,golf
12.725,5.252532966493648,1,19,18,11.0,-2.25,8.276472678623424,-19,19,38,-2.0,-0.375,8.402342469475936,-19,15,34,0.5,24.575,188.64399893273398,-201,642,843,-17.0,3.325,222.55444594583236,-741,437,1178,12.0,-11.775,298.7972031156644,-519,774,1293,-48.5,golf
12.375,5.182255226324658,-1,19,20,11.0,-1.65,7.051277389275848,-19,18,37,-2.0,1.375,5.211857781872174,-13,14,27,1.0,12.675,148.5416953464927,-245,551,796,-29.5,-21.425,209.99046223761982,-759,325,1084,0.0,-39.575,278.0151155731995,-553,674,1227,-50.5,golf
12.475,5.124038371320928,1,19,18,11.5,-0.375,6.581588538666611,-13,19,32,-1.0,1.575,6.452538756974374,-11,19,30,2.0,21.0,168.92343888616585,-252,443,695,-14.5,-26.125,208.5609039130432,-793,399,1192,0.0,-24.25,304.1538704719651,-535,736,1271,-19.5,golf
12.175,5.551102916515203,0,19,19,11.0,-0.35,7.054912818156924,-11,19,30,-0.5,-0.325,6.6192706236974175,-15,16,31,0.0,6.25,189.20396672808164,-419,605,1024,0.0,2.0,213.50710070459496,-698,439,1137,0.0,-9.4,285.22360099420695,-511,902,1413,0.0,golf
12.05,5.291260331663516,0,19,19,10.5,-1.425,7.915863656980042,-19,19,38,-2.0,1.575,5.401270031086943,-7,18,25,1.0,6.175,145.12768692713502,-193,442,635,0.0,2.925,180.8445128294271,-621,336,957,0.0,-2.875,289.3907116241967,-480,798,1278,-11.0,golf
11.475,5.813280551395294,-2,19,21,10.0,0.15,6.51841572698026,-13,14,27,0.0,2.55,5.425249610233002,-9,12,21,3.0,-17.1,135.7689968763875,-295,255,550,0.0,-13.075,166.96205426414278,-501,329,830,0.0,-10.025,284.2658098347841,-571,814,1385,0.0,golf
12.55,5.2425771701154185,0,19,19,12.0,-1.025,7.89510559192797,-18,19,37,-2.0,-0.15,7.694653488474469,-19,17,36,0.0,-17.125,163.42428459342202,-327,327,654,-36.5,-15.275,197.18141945803916,-663,397,1060,0.0,-2.825,281.07366380929307,-490,735,1225,-45.5,golf
