AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,label
-6,-2,-1,0,0,0,boxing
-8,-2,-2,0,0,0,boxing
-8,-3,-5,0,0,0,boxing
-9,-3,-4,0,0,0,boxing
-11,-4,-2,0,0,0,boxing
-14,-4,-3,0,0,0,boxing
-14,-6,-1,0,0,0,boxing
-10,-4,2,0,0,0,boxing
-2,0,0,568,0,0,boxing
11,10,1,0,0,0,boxing
9,9,4,0,0,0,boxing
6,4,15,0,0,0,boxing
4,8,7,0,0,0,boxing
-1,0,10,0,0,0,boxing
-6,-5,2,0,0,0,boxing
-10,-6,0,0,0,0,boxing
-11,-5,-2,0,0,0,boxing
-11,-2,0,0,0,0,boxing
-11,0,1,0,0,0,boxing
-10,0,-3,0,0,0,boxing
-8,-3,-1,0,0,0,boxing
-7,-3,-2,0,0,0,boxing
-7,-5,0,0,0,0,boxing
-6,-3,0,0,0,0,boxing
-4,-4,1,0,0,0,boxing
-1,-3,1,0,0,0,boxing
1,-3,3,0,0,-245,boxing
4,-6,5,0,0,-301,boxing
6,-7,7,0,0,-290,boxing
9,-7,8,0,0,0,boxing
13,-5,10,0,0,-219,boxing
11,-5,8,0,0,0,boxing
9,-4,7,0,0,0,boxing
10,-13,6,-175,0,0,boxing
10,-19,6,-163,0,278,boxing
10,-16,6,-151,0,382,boxing
7,-11,4,0,0,391,boxing
5,-5,3,0,0,361,boxing
1,2,1,0,0,246,boxing
-2,5,0,0,0,0,boxing
-7,0,0,0,0,0,boxing
-9,-3,-1,0,0,0,boxing
-10,-3,-1,0,0,0,boxing
-10,-3,1,0,0,0,boxing
-11,1,-1,0,0,0,boxing
-17,2,0,0,0,0,boxing
-19,7,-8,294,-249,0,boxing
4,0,8,239,-111,0,boxing
19,3,15,160,-267,-348,boxing
0,-19,19,-496,0,262,boxing
6,-1,2,0,0,229,boxing
-2,-3,12,0,0,216,boxing
-7,3,0,0,0,0,boxing
-9,5,-1,-151,0,0,boxing
-10,8,0,0,0,0,boxing
-10,2,0,0,0,0,boxing
-10,2,-1,0,0,0,boxing
-8,-1,2,0,0,0,boxing
-8,1,0,0,0,0,boxing
-9,-1,0,0,0,0,boxing
-9,-3,0,0,0,0,boxing
-10,-3,0,0,0,0,boxing
-10,-4,0,0,0,0,boxing
-8,-3,1,0,0,0,boxing
-7,-1,0,0,0,0,boxing
-6,-1,0,0,0,0,boxing
-5,-1,2,0,0,0,boxing
-2,-2,1,0,0,-196,boxing
-2,-6,1,0,0,-259,boxing
0,-9,4,0,0,-254,boxing
5,-8,2,0,-138,-330,boxing
13,-4,3,0,-160,-291,boxing
19,-5,7,0,-200,-330,boxing
9,-10,6,0,0,0,boxing
10,-17,5,-178,128,286,boxing
17,-19,9,-187,0,452,boxing
15,-16,6,-171,0,448,boxing
13,-12,6,-154,0,444,boxing
9,2,3,0,0,337,boxing
1,5,2,0,0,0,boxing
-4,3,0,0,0,0,boxing
-10,-1,0,0,0,0,boxing
-10,0,-1,0,0,0,boxing
-15,2,3,161,0,0,boxing
-19,12,-11,168,-189,0,boxing
-5,0,0,226,-375,0,boxing
19,14,4,247,0,0,boxing
-10,-19,1,-590,123,0,boxing
11,-5,12,0,119,207,boxing
-3,-10,16,-273,0,254,boxing
-6,3,1,0,0,0,boxing
-9,4,0,0,0,0,boxing
-10,6,7,0,0,0,boxing
-11,7,0,0,0,0,boxing
-9,-1,1,0,0,0,boxing
-6,-3,1,0,0,0,boxing
-5,-1,0,0,0,0,boxing
-5,-2,0,0,0,0,boxing
-5,-5,2,0,0,0,boxing
-6,-7,1,0,0,0,boxing
-4,-6,1,0,0,0,boxing
-2,-9,4,0,0,-199,boxing
1,-8,3,0,-111,-225,boxing
4,-4,4,0,0,0,boxing
8,-8,6,0,0,0,boxing
11,-8,6,0,0,-238,boxing
12,-6,5,0,0,-232,boxing
13,-8,5,0,0,-199,boxing
8,-5,2,0,0,0,boxing
9,0,3,0,0,0,boxing
9,-1,3,0,0,0,boxing
9,-1,3,0,0,0,boxing
10,0,3,0,0,0,boxing
10,-12,5,0,0,0,boxing
13,-19,0,-298,0,362,boxing
19,-19,3,0,-180,507,boxing
17,-7,3,0,-138,483,boxing
9,5,1,0,0,343,boxing
1,3,2,0,0,0,boxing
-3,0,3,0,0,0,boxing
-9,0,-1,0,0,0,boxing
-9,-2,0,0,0,0,boxing
-9,-1,0,0,0,0,boxing
-12,0,0,0,0,0,boxing
-17,6,-1,0,0,0,boxing
-17,8,-6,0,-247,0,boxing
-3,1,2,226,-162,0,boxing
18,5,8,293,0,0,boxing
0,-14,18,0,0,-231,boxing
8,-7,19,-302,0,219,boxing
3,-13,13,-350,-110,224,boxing
2,-5,8,0,0,231,boxing
-3,0,3,-163,0,217,boxing
-8,4,1,0,0,0,boxing
-11,7,8,0,0,0,boxing
-9,7,4,0,0,0,boxing
-9,1,1,0,0,0,boxing
-6,1,2,0,0,0,boxing
-3,-2,1,156,0,0,boxing
-2,-2,0,0,0,0,boxing
0,-4,1,0,0,-253,boxing
3,-4,0,0,0,-306,boxing
6,-9,5,0,0,-283,boxing
4,-8,6,172,0,0,boxing
6,-11,12,0,0,0,boxing
6,-7,6,0,0,0,boxing
11,-4,5,0,-111,-202,boxing
11,-5,5,0,0,0,boxing
9,-3,2,0,0,0,boxing
10,-1,2,0,0,0,boxing
10,-2,1,0,0,0,boxing
10,0,2,0,0,0,boxing
8,-1,3,0,0,0,boxing
9,-14,5,0,0,0,boxing
11,-19,0,-339,0,357,boxing
17,-19,4,0,-110,451,boxing
16,-16,4,0,-116,473,boxing
12,-2,3,0,0,376,boxing
8,5,0,0,0,258,boxing
1,1,3,0,0,0,boxing
-11,2,-4,0,0,0,boxing
-15,2,0,0,0,0,boxing
-17,10,-5,282,0,0,boxing
-17,1,0,0,-256,0,boxing
-3,2,1,350,-296,0,boxing
19,9,3,178,0,-199,boxing
-8,-19,1,-454,125,0,boxing
17,-17,19,-581,-111,378,boxing
-1,-17,5,-346,0,248,boxing
-1,-2,6,0,0,235,boxing
-7,4,0,-274,0,0,boxing
-11,2,11,0,0,0,boxing
-9,9,7,208,0,0,boxing
-9,1,0,0,0,0,boxing
-7,-4,2,0,0,0,boxing
-5,0,0,0,0,0,boxing
-4,-1,0,0,0,0,boxing
-3,-2,2,0,0,0,boxing
0,-3,1,0,0,-307,boxing
2,-7,4,0,0,-330,boxing
5,-13,5,0,0,-309,boxing
8,-13,7,0,-148,-220,boxing
9,-4,4,0,0,0,boxing
11,-4,4,0,0,-243,boxing
14,-7,5,0,0,-225,boxing
10,-7,2,0,0,0,boxing
8,-1,1,0,0,0,boxing
9,0,2,0,0,0,boxing
10,0,2,0,0,0,boxing
8,-1,3,0,0,0,boxing
9,-1,4,0,0,0,boxing
10,0,3,0,0,0,boxing
9,0,2,0,0,0,boxing
9,-13,6,0,0,0,boxing
12,-19,3,-309,0,376,boxing
16,-19,2,-155,-111,421,boxing
13,-15,3,0,-118,439,boxing
12,-2,4,0,0,385,boxing
5,5,0,0,0,0,boxing
-3,1,0,0,0,0,boxing
-12,2,-2,152,0,0,boxing
-14,3,0,0,0,0,boxing
-17,9,-2,0,0,0,boxing
-19,5,-7,199,-173,0,boxing
10,1,8,295,-183,0,boxing
19,7,5,168,-191,-248,boxing
-13,-19,-4,-507,144,0,boxing
15,-12,9,0,0,238,boxing
0,-11,9,-333,-167,266,boxing
-6,-1,3,0,0,218,boxing
-7,3,6,0,0,0,boxing
-11,11,6,0,0,0,boxing
-6,9,0,202,0,0,boxing
-5,-2,4,0,0,0,boxing
-3,-2,0,167,0,-197,boxing
2,-6,2,0,0,-292,boxing
4,-7,1,151,0,-267,boxing
6,-4,2,0,-203,-306,boxing
9,-7,6,0,-192,-230,boxing
14,-10,12,0,-187,0,boxing
13,-5,6,0,0,0,boxing
12,-5,2,0,0,0,boxing
13,-4,2,0,0,0,boxing
11,-3,1,0,0,0,boxing
6,-1,0,0,0,0,boxing
9,-2,2,0,0,0,boxing
12,0,1,0,0,0,boxing
10,-1,1,0,0,0,boxing
10,-2,3,0,0,0,boxing
9,-1,2,0,0,0,boxing
8,0,1,0,0,0,boxing
11,-1,3,0,0,0,boxing
8,0,1,0,0,0,boxing
10,-11,6,0,0,0,boxing
9,-19,5,-309,0,353,boxing
16,-19,3,0,0,469,boxing
18,-14,3,0,0,494,boxing
15,-7,4,0,0,459,boxing
7,6,0,0,0,258,boxing
0,7,1,0,0,0,boxing
-7,2,-1,0,0,0,boxing
-12,0,0,0,0,0,boxing
-11,1,2,0,0,0,boxing
-16,7,-2,0,0,0,boxing
-19,6,-8,234,-240,0,boxing
-8,1,-1,341,-177,0,boxing
19,13,10,380,-111,0,boxing
-10,-19,12,-541,0,0,boxing
10,2,14,0,124,200,boxing
6,-6,10,-504,0,264,boxing
0,-11,10,-299,0,321,boxing
-8,4,-1,0,132,217,boxing
-9,10,8,0,0,0,boxing
-8,11,0,0,0,0,boxing
-8,-1,0,0,0,0,boxing
-6,-3,1,0,0,0,boxing
-5,0,0,0,0,0,boxing
-2,-2,1,0,0,0,boxing
0,-5,0,0,0,-246,boxing
2,-8,2,0,0,-274,boxing
5,-12,5,0,0,-302,boxing
6,-12,6,0,0,-216,boxing
8,-10,6,0,0,0,boxing
8,-10,6,0,0,0,boxing
12,-5,4,0,0,0,boxing
9,-6,3,0,0,0,boxing
9,-5,2,0,0,0,boxing
10,-3,2,0,0,0,boxing
9,-3,1,0,0,0,boxing
10,-1,3,0,0,0,boxing
7,0,2,0,0,0,boxing
9,-2,3,0,0,0,boxing
9,-3,3,0,0,0,boxing
10,-11,8,0,0,0,boxing
9,-16,6,-236,179,208,boxing
14,-19,7,-304,0,414,boxing
13,-17,4,-177,0,448,boxing
11,-7,3,0,0,430,boxing
5,4,0,0,0,279,boxing
0,3,1,0,0,0,boxing
-5,1,0,0,0,0,boxing
-11,2,0,0,0,0,boxing
-16,2,0,0,0,0,boxing
-19,8,-5,0,0,0,boxing
-15,2,0,157,-270,0,boxing
-3,3,0,294,-203,0,boxing
19,8,11,297,-136,0,boxing
-14,-19,-7,-525,0,0,boxing
18,-15,19,-450,0,384,boxing
5,-9,9,-344,0,275,boxing
-3,-3,6,-342,0,215,boxing
-9,0,1,-332,0,217,boxing
-13,3,10,0,0,0,boxing
-10,14,5,208,0,0,boxing
-9,-2,1,0,0,0,boxing
-8,-3,0,0,0,0,boxing
-6,0,0,0,0,0,boxing
-4,-1,0,0,0,0,boxing
-3,-2,0,0,0,0,boxing
-1,-3,0,0,0,-222,boxing
1,-5,1,0,0,-321,boxing
2,-12,5,0,0,-305,boxing
5,-15,6,0,-111,-265,boxing
10,-11,6,0,0,-244,boxing
10,-9,5,0,0,0,boxing
9,-5,2,0,0,0,boxing
14,-4,3,0,0,0,boxing
10,-7,2,0,0,0,boxing
9,-4,1,0,0,0,boxing
10,-2,1,0,0,0,boxing
9,-2,1,0,0,0,boxing
9,-2,2,0,0,0,boxing
9,0,3,0,0,0,boxing
9,-11,7,0,0,0,boxing
13,-11,7,0,192,236,boxing
12,-19,8,-319,0,376,boxing
13,-16,5,-154,0,454,boxing
11,-3,2,0,0,416,boxing
3,4,-2,0,0,208,boxing
0,1,0,0,0,0,boxing
-8,0,0,191,0,0,boxing
-14,1,-1,0,0,0,boxing
-18,3,-3,0,0,0,boxing
-19,2,-5,0,-193,0,boxing
-8,1,-2,327,-226,0,boxing
19,5,6,399,0,0,boxing
9,-19,10,-349,0,-281,boxing
19,-17,19,-426,-181,315,boxing
0,-14,4,-432,-120,245,boxing
-4,-8,7,0,0,200,boxing
-8,0,0,0,0,201,boxing
-12,5,0,0,0,0,boxing
-9,12,8,241,0,0,boxing
-8,2,1,0,0,0,boxing
-7,-1,0,0,0,0,boxing
-4,-3,0,0,0,0,boxing
-5,-5,0,0,0,0,boxing
-4,-7,0,0,0,0,boxing
-3,-10,0,0,0,0,boxing
-1,-9,0,0,0,0,boxing
-2,-9,2,0,0,0,boxing
1,-9,2,0,0,0,boxing
1,-6,1,0,0,0,boxing
4,-10,4,0,0,-209,boxing
8,-10,6,171,0,-242,boxing
10,-2,1,0,0,-219,boxing
16,-5,5,-179,0,-259,boxing
15,-9,6,0,0,-217,boxing
8,-5,1,0,0,0,boxing
10,-2,1,0,0,0,boxing
10,-1,1,0,0,0,boxing
9,-2,2,0,0,0,boxing
9,-1,3,0,0,0,boxing
11,-11,8,0,0,0,boxing
10,-10,6,-184,139,0,boxing
10,-15,7,-211,0,271,boxing
7,-12,7,0,0,318,boxing
6,-6,3,0,0,295,boxing
0,-10,-3,-338,0,214,boxing
0,-6,4,-179,-160,293,boxing
0,4,0,0,0,0,boxing
-3,1,-1,0,0,0,boxing
-8,0,0,170,0,0,boxing
-9,-1,-1,0,0,0,boxing
-14,0,0,0,0,0,boxing
-19,5,-4,0,0,0,boxing
-16,-1,2,275,-156,0,boxing
5,5,1,338,-267,0,boxing
19,2,11,0,-246,0,boxing
-2,-18,4,-612,0,0,boxing
11,-15,12,-349,0,236,boxing
3,-11,9,-204,0,283,boxing
-2,1,5,0,0,221,boxing
-11,6,5,0,0,0,boxing
-10,18,5,268,0,0,boxing
-7,3,-2,0,0,0,boxing
-5,-1,0,0,0,0,boxing
-4,-2,0,0,0,0,boxing
-2,-2,-1,0,0,0,boxing
-2,-12,-1,0,0,-207,boxing
-2,-11,0,0,0,-222,boxing
-2,-12,2,0,0,-211,boxing
0,-8,3,0,0,0,boxing
4,-9,6,166,0,0,boxing
8,-6,5,0,0,-239,boxing
11,-4,5,0,0,-237,boxing
16,-8,6,0,0,-339,boxing
10,-9,2,0,0,0,boxing
9,-4,5,0,0,0,boxing
9,0,3,0,0,0,boxing
11,0,2,0,0,0,boxing
9,-1,2,0,0,0,boxing
8,0,2,0,0,0,boxing
10,-11,7,0,0,0,boxing
12,-14,7,0,157,262,boxing
13,-19,6,-294,0,410,boxing
14,-19,3,-200,0,469,boxing
10,-9,3,0,-138,442,boxing
7,2,2,0,0,340,boxing
0,9,0,0,0,0,boxing
-4,3,5,0,0,0,boxing
-9,-6,4,0,0,0,boxing
-8,-3,2,0,0,0,boxing
-6,0,-1,155,0,0,boxing
-7,-2,-3,0,0,0,boxing
-12,0,0,212,0,0,boxing
-19,13,-7,0,0,0,boxing
-19,10,-8,319,-185,0,boxing
0,-1,8,302,-179,0,boxing
18,8,11,480,0,0,boxing
-6,-19,17,-254,0,0,boxing
10,0,16,-219,128,0,boxing
6,-9,16,-306,0,294,boxing
0,-3,5,-290,0,275,boxing
-5,0,0,-255,0,252,boxing
-7,4,4,-150,0,198,boxing
-6,19,14,279,0,0,boxing
-9,3,0,0,0,0,boxing
-7,-4,2,0,0,0,boxing
-7,-2,-1,0,0,0,boxing
-4,-2,-1,0,0,0,boxing
-3,-4,0,0,0,0,boxing
-1,-5,0,0,0,-237,boxing
1,-8,3,0,0,-291,boxing
5,-12,4,0,0,-290,boxing
9,-11,7,0,0,-274,boxing
11,-7,5,0,0,-255,boxing
15,-8,6,0,0,-272,boxing
12,-12,4,0,0,-268,boxing
3,-9,1,0,0,0,boxing
10,-4,5,0,-120,0,boxing
9,-1,3,171,0,0,boxing
9,0,1,0,0,0,boxing
11,-9,6,0,152,0,boxing
8,-17,2,-158,0,292,boxing
12,-19,7,-193,0,429,boxing
13,-19,5,-212,0,423,boxing
11,-12,4,0,0,396,boxing
5,0,1,0,0,303,boxing
2,5,5,0,0,210,boxing
-4,3,0,0,0,0,boxing
-9,-4,4,0,0,0,boxing
-8,-4,0,0,0,0,boxing
-6,-1,-1,170,0,0,boxing
-8,-3,-2,0,0,0,boxing
-11,0,1,205,0,0,boxing
-19,9,-6,150,0,0,boxing
-19,4,-3,0,-146,0,boxing
-10,2,0,324,-218,0,boxing
13,2,6,350,0,0,boxing
19,-6,19,0,-193,-262,boxing
7,-13,19,-358,0,271,boxing
10,-1,9,-176,0,225,boxing
1,-11,8,-487,0,289,boxing
-3,-1,5,-153,0,255,boxing
-10,4,10,0,0,0,boxing
-11,16,7,188,0,0,boxing
-10,8,-2,0,0,0,boxing
-7,0,1,0,0,0,boxing
-4,-3,0,0,0,0,boxing
-4,-4,0,0,0,0,boxing
-5,-4,-1,0,0,0,boxing
-4,-2,0,0,0,0,boxing
0,-5,0,0,0,-325,boxing
2,-9,3,0,0,-335,boxing
5,-10,5,0,0,-323,boxing
11,-14,7,163,0,-267,boxing
13,-7,5,0,0,-279,boxing
14,-7,3,0,0,-251,boxing
12,-8,3,0,0,0,boxing
11,-4,2,0,0,0,boxing
7,-1,0,0,0,0,boxing
9,-1,2,0,0,0,boxing
13,-19,2,0,-144,420,boxing
10,-12,2,0,-128,406,boxing
7,0,4,0,-124,346,boxing
1,10,0,0,0,0,boxing
-4,1,2,0,0,0,boxing
-10,-3,5,0,0,0,boxing
-10,-3,1,0,0,0,boxing
-6,-2,0,172,0,0,boxing
-6,-1,-4,0,0,0,boxing
-12,-2,3,219,0,0,boxing
-19,13,-10,0,0,0,boxing
-19,2,-4,200,-114,0,boxing
1,2,6,319,-114,0,boxing
19,9,9,258,-355,0,boxing
-14,-19,8,-716,0,0,boxing
11,-7,11,0,0,224,boxing
0,-10,7,-460,0,261,boxing
-6,-2,5,0,0,238,boxing
-12,5,2,0,0,0,boxing
-9,18,6,330,0,0,boxing
-5,2,1,0,0,0,boxing
-4,0,1,0,0,0,boxing
-3,-3,-1,0,0,0,boxing
-2,-6,-1,0,0,-212,boxing
-3,-8,0,0,0,-209,boxing
-2,-12,2,0,0,-242,boxing
-1,-8,4,0,0,-199,boxing
3,-6,5,0,0,-207,boxing
6,-11,8,0,0,-219,boxing
8,-5,7,0,0,0,boxing
11,-4,3,0,0,-232,boxing
13,-7,5,0,0,-254,boxing
9,-8,5,0,0,0,boxing
10,-3,3,0,0,0,boxing
10,-1,2,0,0,0,boxing
8,-2,2,0,0,0,boxing
9,-2,2,0,0,0,boxing
10,-1,2,0,0,0,boxing
9,-1,2,0,0,0,boxing
9,0,2,0,0,0,boxing
9,-16,9,-216,136,239,boxing
9,-19,9,-271,0,348,boxing
11,-15,6,0,0,431,boxing
8,-10,3,0,0,400,boxing
6,1,1,0,0,295,boxing
2,1,0,0,0,0,boxing
0,2,3,0,0,0,boxing
-12,3,-4,0,0,0,boxing
-19,5,1,182,0,0,boxing
-17,13,-12,0,-196,0,boxing
-7,0,0,224,-361,0,boxing
12,4,7,473,0,0,boxing
19,0,19,0,-372,-274,boxing
8,-17,19,-436,0,386,boxing
3,-14,5,-452,0,270,boxing
0,-6,7,-224,0,229,boxing
-5,-2,3,-199,0,226,boxing
-9,3,1,0,0,0,boxing
-11,11,12,267,0,0,boxing
-9,2,0,0,0,0,boxing
-7,-4,3,0,0,0,boxing
-3,-3,0,0,0,0,boxing
-5,-6,0,0,0,0,boxing
-6,-6,0,0,0,0,boxing
-6,-7,0,0,0,0,boxing
-5,-8,0,0,0,0,boxing
-2,-4,1,0,0,0,boxing
1,-8,2,162,0,-201,boxing
5,-6,0,0,0,-233,boxing
8,-10,6,0,0,-207,boxing
14,-6,6,0,0,-272,boxing
15,-10,7,0,0,-304,boxing
9,-9,3,0,0,0,boxing
8,-6,2,0,0,0,boxing
9,-3,3,0,0,0,boxing
8,-2,3,0,0,0,boxing
12,0,2,0,0,0,boxing
7,-1,2,0,0,0,boxing
8,-1,4,0,0,0,boxing
11,1,1,0,0,0,boxing
10,-11,5,0,0,0,boxing
11,-15,6,0,127,273,boxing
15,-19,8,0,0,402,boxing
15,-18,8,-183,0,428,boxing
13,-11,5,-176,0,435,boxing
9,0,3,0,0,358,boxing
0,6,2,0,0,227,boxing
-5,6,4,0,0,0,boxing
-11,1,-1,0,0,0,boxing
-11,-9,4,0,0,0,boxing
-6,-2,0,0,0,0,boxing
-6,0,-2,0,0,0,boxing
-11,-1,0,0,0,0,boxing
-19,8,-7,311,0,0,boxing
-19,7,-8,0,-114,0,boxing
-11,4,-3,243,-280,0,boxing
17,1,8,427,0,0,boxing
16,-11,19,0,-194,0,boxing
4,-8,18,-393,0,236,boxing
5,-9,8,-429,0,221,boxing
2,-12,12,-380,0,267,boxing
-4,-1,2,-242,0,219,boxing
-10,3,3,0,0,0,boxing
-11,6,12,0,0,0,boxing
-10,9,-1,0,0,0,boxing
-9,1,-1,0,0,0,boxing
-6,0,1,0,0,0,boxing
-5,-1,0,0,0,0,boxing
-3,-3,0,0,0,0,boxing
-2,-4,0,0,0,0,boxing
1,-4,0,0,0,-297,boxing
5,-11,5,0,0,-335,boxing
8,-13,6,0,0,-316,boxing
8,-8,4,0,0,-262,boxing
12,-6,5,0,0,-282,boxing
14,-8,6,0,0,-285,boxing
10,-7,3,0,0,0,boxing
9,0,3,0,0,0,boxing
10,0,3,0,0,0,boxing
8,0,1,0,0,0,boxing
10,-11,5,0,0,0,boxing
11,-17,5,-276,0,292,boxing
11,-19,4,-186,0,368,boxing
10,-15,2,-175,-111,398,boxing
6,-7,1,-149,-158,345,boxing
3,0,3,0,-126,278,boxing
-1,2,2,0,0,0,boxing
-7,-2,4,0,0,0,boxing
-8,-3,1,153,0,0,boxing
-8,-2,0,0,0,0,boxing
-8,-1,-3,206,0,0,boxing
-10,1,-1,173,0,0,boxing
-14,3,0,211,0,0,boxing
-19,12,-8,0,0,0,boxing
-14,3,-2,0,-235,0,boxing
-5,0,0,302,-225,0,boxing
19,7,8,314,0,0,boxing
19,-7,19,0,-231,-229,boxing
8,-4,17,-557,0,327,boxing
4,-12,5,-408,0,203,boxing
-1,-8,6,-343,0,278,boxing
-3,1,3,0,0,217,boxing
-8,4,7,0,0,0,boxing
-9,11,8,199,0,0,boxing
-11,5,-1,0,0,0,boxing
-7,-1,1,0,0,0,boxing
-5,-2,0,0,0,0,boxing
-4,-3,-1,0,0,0,boxing
-4,-6,-1,0,0,0,boxing
-5,-7,0,0,0,0,boxing
-4,-8,1,0,0,-203,boxing
-2,-9,2,0,0,-205,boxing
2,-8,3,0,0,-241,boxing
3,-3,2,192,0,-204,boxing
7,-8,7,165,0,0,boxing
9,-8,7,0,0,0,boxing
11,-3,4,0,0,0,boxing
11,-7,6,0,0,-200,boxing
10,-7,5,0,0,0,boxing
13,-1,5,0,0,0,boxing
11,-12,4,0,121,0,boxing
8,-19,6,-150,0,304,boxing
9,-19,4,-191,0,365,boxing
10,-18,3,-185,0,396,boxing
9,-9,2,0,-112,391,boxing
6,-3,1,-178,-118,323,boxing
0,2,4,0,0,212,boxing
-5,0,5,0,0,0,boxing
-9,-2,3,0,0,0,boxing
-8,-1,-1,0,0,0,boxing
-7,0,-2,192,0,0,boxing
-8,-1,2,179,0,0,boxing
-12,2,0,203,0,0,boxing
-18,4,-2,0,0,0,boxing
-16,6,-1,0,-189,0,boxing
-13,2,-4,292,-183,0,boxing
5,1,8,343,0,0,boxing
19,6,11,193,-321,0,boxing
0,-7,19,-495,0,0,boxing
7,-3,15,-157,0,0,boxing
2,-16,10,-448,0,266,boxing
-1,-8,6,-243,0,259,boxing
-6,1,-1,-215,0,211,boxing
-8,3,4,0,0,0,boxing
-10,7,10,196,0,0,boxing
-12,9,-1,0,0,0,boxing
-10,1,3,0,0,0,boxing
-6,-2,0,0,0,0,boxing
-4,0,-2,0,0,0,boxing
-2,-2,0,0,0,0,boxing
-1,-2,0,0,0,0,boxing
1,-5,2,0,0,-285,boxing
7,-9,4,0,0,-407,boxing
10,-13,8,0,0,-339,boxing
10,-8,8,0,0,-255,boxing
16,-6,7,0,0,-381,boxing
15,-12,6,0,-132,-334,boxing
9,-7,3,0,0,0,boxing
9,-1,2,0,0,0,boxing
10,-1,3,0,0,0,boxing
14,-11,9,0,185,0,boxing
9,-16,4,-313,121,269,boxing
10,-19,6,-182,0,368,boxing
9,-17,4,-224,-129,396,boxing
10,-8,3,0,-163,395,boxing
5,0,3,0,0,330,boxing
0,0,5,0,0,0,boxing
-5,-3,2,0,0,0,boxing
-7,0,0,151,0,0,boxing
-8,0,-2,0,0,0,boxing
-12,1,0,209,0,0,boxing
-19,11,-7,0,0,0,boxing
-17,5,-2,0,-180,0,boxing
-11,0,-3,276,-303,0,boxing
8,3,5,347,0,0,boxing
19,6,19,201,-301,0,boxing
-3,-16,19,-715,0,196,boxing
13,-11,19,-320,0,263,boxing
4,-13,13,-379,0,335,boxing
0,0,2,0,0,278,boxing
-5,6,3,0,0,199,boxing
-8,19,14,252,0,0,boxing
-9,10,-2,0,0,0,boxing
-10,-2,4,0,0,0,boxing
-5,-1,-2,0,0,0,boxing
-5,0,-1,0,0,0,boxing
-2,-4,0,0,0,0,boxing
-1,-5,0,0,0,-206,boxing
0,-9,3,0,0,-289,boxing
1,-7,4,0,0,-289,boxing
4,-12,8,0,0,-283,boxing
6,-7,7,0,0,-279,boxing
17,-6,12,0,0,-342,boxing
17,-12,4,0,-146,-315,boxing
9,-6,6,0,0,0,boxing
7,1,4,0,0,0,boxing
11,-2,2,0,0,0,boxing
10,-4,3,0,0,0,boxing
9,0,1,0,0,0,boxing
10,0,1,0,0,0,boxing
9,-15,6,0,135,0,boxing
9,-19,4,-203,0,323,boxing
11,-19,5,0,0,406,boxing
9,-17,5,-157,0,418,boxing
7,-9,3,0,0,395,boxing
5,-3,2,-167,0,336,boxing
2,0,5,0,0,199,boxing
-4,1,1,0,0,0,boxing
-6,0,1,0,0,0,boxing
-7,0,0,0,0,0,boxing
-10,0,0,0,0,0,boxing
-15,5,3,301,0,0,boxing
-19,16,-11,0,-170,0,boxing
-8,3,0,270,-416,0,boxing
18,7,6,520,0,0,boxing
-1,-19,13,-360,0,0,boxing
15,-4,19,-225,152,239,boxing
4,-1,10,-325,0,245,boxing
-6,-5,5,-437,0,216,boxing
-7,4,0,-158,0,0,boxing
-12,2,8,0,0,0,boxing
-7,7,4,0,0,0,boxing
-8,1,-2,0,0,0,boxing
-6,-2,0,0,0,0,boxing
-6,-2,-3,0,0,0,boxing
-5,-2,-2,0,0,0,boxing
-4,-5,-3,0,0,0,boxing
-7,-13,-1,0,0,0,boxing
-7,-10,1,0,0,0,boxing
-2,0,1,0,0,0,boxing
4,-2,1,0,0,-296,boxing
7,-7,3,164,0,-280,boxing
11,-5,4,230,0,-249,boxing
19,-5,5,0,-181,-406,boxing
14,-14,7,0,-155,-262,boxing
10,-2,2,0,0,0,boxing
8,-2,2,0,0,0,boxing
10,-1,3,0,0,0,boxing
10,-1,1,0,0,0,boxing
9,0,2,0,0,0,boxing
8,-14,5,-171,125,214,boxing
11,-19,8,-186,0,366,boxing
11,-19,6,-219,0,402,boxing
9,-12,4,-168,-138,412,boxing
6,-1,2,0,0,364,boxing
0,2,2,0,0,240,boxing
-3,-1,5,0,0,0,boxing
-6,-1,3,0,0,0,boxing
-7,0,1,0,0,0,boxing
-7,-2,-2,0,0,0,boxing
-10,-1,0,155,0,0,boxing
-15,5,0,188,0,0,boxing
-17,9,-3,0,-140,0,boxing
-16,3,-5,236,-302,0,boxing
1,0,2,429,0,0,boxing
19,5,8,417,0,0,boxing
2,-6,18,0,0,-200,boxing
12,-2,19,-411,0,247,boxing
2,-6,10,-358,0,231,boxing
-3,-8,5,-394,0,236,boxing
-7,-2,3,-267,0,238,boxing
-10,0,3,0,0,0,boxing
-10,8,7,0,0,0,boxing
-10,10,-1,0,0,0,boxing
-7,-5,1,0,0,0,boxing
-7,-1,0,0,0,0,boxing
-7,0,0,0,0,0,boxing
-7,0,-1,0,0,0,boxing
-7,-3,0,0,0,0,boxing
-5,-1,0,0,0,0,boxing
-1,-2,1,158,0,-258,boxing
2,-4,3,0,0,-292,boxing
2,-8,5,0,0,-321,boxing
7,-17,8,0,0,-332,boxing
9,-12,6,0,0,-325,boxing
12,-9,7,0,0,-306,boxing
11,-12,7,0,0,-286,boxing
10,-9,3,0,0,-198,boxing
